Country Name,Country Code,Series Name,Series Code,2019
Guinea-Bissau,GNB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,30.90999985
Guinea-Bissau,GNB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.789999962
Guinea-Bissau,GNB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Guinea-Bissau,GNB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,86
Guinea-Bissau,GNB,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,84
Guinea-Bissau,GNB,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,84
Guinea-Bissau,GNB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Guinea-Bissau,GNB,"International tourism, number of arrivals",ST.INT.ARVL,52400.00153
Guinea-Bissau,GNB,"International tourism, number of departures",ST.INT.DPRT,..
Guyana,GUY,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.96999931
Guyana,GUY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,15.43999958
Guyana,GUY,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,59.59999847
Guyana,GUY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.90999985
Guyana,GUY,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Guyana,GUY,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98
Guyana,GUY,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,99
Guyana,GUY,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Guyana,GUY,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Guyana,GUY,"International tourism, number of arrivals",ST.INT.ARVL,315000
Guyana,GUY,"International tourism, number of departures",ST.INT.DPRT,..
Haiti,HTI,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,6.659999847
Haiti,HTI,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,29.03000069
Haiti,HTI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,64.30999756
Haiti,HTI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.47999954
Haiti,HTI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Haiti,HTI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,65
Haiti,HTI,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,51
Haiti,HTI,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,51
Haiti,HTI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Haiti,HTI,"International tourism, number of arrivals",ST.INT.ARVL,938000
Haiti,HTI,"International tourism, number of departures",ST.INT.DPRT,..
Honduras,HND,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,21.38999939
Honduras,HND,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,29.48999977
Honduras,HND,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,49.11999893
Honduras,HND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.570000172
Honduras,HND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Honduras,HND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,87
Honduras,HND,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,87
Honduras,HND,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,87
Honduras,HND,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Honduras,HND,"International tourism, number of arrivals",ST.INT.ARVL,2315000
Honduras,HND,"International tourism, number of departures",ST.INT.DPRT,..
"Hong Kong SAR, China",HKG,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,11.07999992
"Hong Kong SAR, China",HKG,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,0.170000002
"Hong Kong SAR, China",HKG,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,88.75
"Hong Kong SAR, China",HKG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.960000038
"Hong Kong SAR, China",HKG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
"Hong Kong SAR, China",HKG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..
"Hong Kong SAR, China",HKG,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,..
"Hong Kong SAR, China",HKG,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..
"Hong Kong SAR, China",HKG,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
"Hong Kong SAR, China",HKG,"International tourism, number of arrivals",ST.INT.ARVL,55913000
"Hong Kong SAR, China",HKG,"International tourism, number of departures",ST.INT.DPRT,94715000
Hungary,HUN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,32.09000015
Hungary,HUN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.71999979
Hungary,HUN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,63.18999863
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.420000076
Hungary,HUN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Hungary,HUN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Hungary,HUN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,..
Hungary,HUN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Hungary,HUN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Hungary,HUN,"International tourism, number of arrivals",ST.INT.ARVL,61397000
Hungary,HUN,"International tourism, number of departures",ST.INT.DPRT,24860000
Iceland,ISL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,17.46999931
Iceland,ISL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.039999962
Iceland,ISL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,78.48999786
Iceland,ISL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.50999999
Iceland,ISL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Iceland,ISL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93
Iceland,ISL,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,..
Iceland,ISL,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,91
Iceland,ISL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Iceland,ISL,"International tourism, number of arrivals",ST.INT.ARVL,2202000
Iceland,ISL,"International tourism, number of departures",ST.INT.DPRT,611000
India,IND,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.12000084
India,IND,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,42.59999847
India,IND,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,32.27999878
India,IND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.269999981
India,IND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
India,IND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95
India,IND,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,91
India,IND,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,91
India,IND,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
India,IND,"International tourism, number of arrivals",ST.INT.ARVL,17914000
India,IND,"International tourism, number of departures",ST.INT.DPRT,26915000
Indonesia,IDN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.36000061
Indonesia,IDN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,28.5
Indonesia,IDN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,49.13999939
Indonesia,IDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.619999886
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Indonesia,IDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,88
Indonesia,IDN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,85
Indonesia,IDN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,85
Indonesia,IDN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Indonesia,IDN,"International tourism, number of arrivals",ST.INT.ARVL,16107000
Indonesia,IDN,"International tourism, number of departures",ST.INT.DPRT,11688000
"Iran, Islamic Rep.",IRN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,31.38999939
"Iran, Islamic Rep.",IRN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,17.37000084
"Iran, Islamic Rep.",IRN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,51.24000168
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.14000034
"Iran, Islamic Rep.",IRN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
"Iran, Islamic Rep.",IRN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
"Iran, Islamic Rep.",IRN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,99
"Iran, Islamic Rep.",IRN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
"Iran, Islamic Rep.",IRN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
"Iran, Islamic Rep.",IRN,"International tourism, number of arrivals",ST.INT.ARVL,9107000
"Iran, Islamic Rep.",IRN,"International tourism, number of departures",ST.INT.DPRT,..
Iraq,IRQ,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.93000031
Iraq,IRQ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,18.27000046
Iraq,IRQ,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,58.79999924
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.76000023
Iraq,IRQ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Iraq,IRQ,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,82
Iraq,IRQ,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,84
Iraq,IRQ,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,84
Iraq,IRQ,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Iraq,IRQ,"International tourism, number of arrivals",ST.INT.ARVL,..
Iraq,IRQ,"International tourism, number of departures",ST.INT.DPRT,..
Ireland,IRL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.77000046
Ireland,IRL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.429999828
Ireland,IRL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,76.80000305
Ireland,IRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.949999809
Ireland,IRL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Ireland,IRL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,91
Ireland,IRL,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,93
Ireland,IRL,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,94
Ireland,IRL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Ireland,IRL,"International tourism, number of arrivals",ST.INT.ARVL,10951000
Ireland,IRL,"International tourism, number of departures",ST.INT.DPRT,9350000
Isle of Man,IMN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..
Isle of Man,IMN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..
Isle of Man,IMN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..
Isle of Man,IMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Isle of Man,IMN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Isle of Man,IMN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..
Isle of Man,IMN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,..
Isle of Man,IMN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..
Isle of Man,IMN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Isle of Man,IMN,"International tourism, number of arrivals",ST.INT.ARVL,..
Isle of Man,IMN,"International tourism, number of departures",ST.INT.DPRT,..
Israel,ISR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,17.22999954
Israel,ISR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,0.920000017
Israel,ISR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,81.86000061
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.799999952
Israel,ISR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Israel,ISR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98
Israel,ISR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,96
Israel,ISR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,98
Israel,ISR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Israel,ISR,"International tourism, number of arrivals",ST.INT.ARVL,4905000
Israel,ISR,"International tourism, number of departures",ST.INT.DPRT,9179000
Italy,ITA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.87000084
Italy,ITA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.890000105
Italy,ITA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,70.23999786
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.949999809
Italy,ITA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Italy,ITA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94
Italy,ITA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,95
Italy,ITA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,95
Italy,ITA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Italy,ITA,"International tourism, number of arrivals",ST.INT.ARVL,95399000
Italy,ITA,"International tourism, number of departures",ST.INT.DPRT,62207000
Jamaica,JAM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,16.18000031
Jamaica,JAM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,15.22000027
Jamaica,JAM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,68.59999847
Jamaica,JAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.71999979
Jamaica,JAM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Jamaica,JAM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94
Jamaica,JAM,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,96
Jamaica,JAM,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,96
Jamaica,JAM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Jamaica,JAM,"International tourism, number of arrivals",ST.INT.ARVL,4233000
Jamaica,JAM,"International tourism, number of departures",ST.INT.DPRT,..
Japan,JPN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.21999931
Japan,JPN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.380000114
Japan,JPN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,72.40000153
Japan,JPN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.400000095
Japan,JPN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Japan,JPN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96
Japan,JPN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,99
Japan,JPN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,98
Japan,JPN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Japan,JPN,"International tourism, number of arrivals",ST.INT.ARVL,31882000
Japan,JPN,"International tourism, number of departures",ST.INT.DPRT,20080000
Jordan,JOR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.45000076
Jordan,JOR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.470000029
Jordan,JOR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,73.08999634
Jordan,JOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,16.85000038
Jordan,JOR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Jordan,JOR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,87
Jordan,JOR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,89
Jordan,JOR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,89
Jordan,JOR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Jordan,JOR,"International tourism, number of arrivals",ST.INT.ARVL,5361000
Jordan,JOR,"International tourism, number of departures",ST.INT.DPRT,1537000
Kazakhstan,KAZ,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,20.97999954
Kazakhstan,KAZ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,14.85999966
Kazakhstan,KAZ,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,64.16000366
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.800000191
