Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Singapore,SGP,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,11.07999992,11.43999958,..
Singapore,SGP,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,14.13000011,14.64999962,14.02999973,13.46000004,..
Singapore,SGP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.079999924,4.199999809,3.650000095,3.099999905,5.190000057
Sint Maarten (Dutch part),SXM,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,9,..,..,..
Sint Maarten (Dutch part),SXM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Slovak Republic,SVK,"School enrollment, primary (% net)",SE.PRM.NENR,82.18406,83.09318,..,..,..
Slovak Republic,SVK,"School enrollment, secondary (% net)",SE.SEC.NENR,85.03241,84.75751,..,..,..
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,47.79592133,46.63439178,45.36722946,..,..
Slovak Republic,SVK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.6,10.7,10.6,..,..
Slovak Republic,SVK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.48,1.52,1.54,..,..
Slovak Republic,SVK,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,36.47000122,37.15999985,36.52000046,36.09000015,..
Slovak Republic,SVK,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,60.63999939,60.13000107,61.18999863,61.11999893,..
Slovak Republic,SVK,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,24.14999962,26.20000076,23.70000076,22.73999977,..
Slovak Republic,SVK,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,15.43000031,15.26000023,14.81999969,15.05000019,..
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.670000076,8.130000114,6.539999962,5.75,6.789999962
Slovenia,SVN,"School enrollment, primary (% net)",SE.PRM.NENR,98.11903,98.26288,..,..,..
Slovenia,SVN,"School enrollment, secondary (% net)",SE.SEC.NENR,95.46,95.68577,..,..,..
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,77.84908295,78.58899689,77.11312103,..,..
Slovenia,SVN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.9,9.8,9.4,..,..
Slovenia,SVN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.58,1.62,1.6,..,..
Slovenia,SVN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,33.16999817,33.25,33.34999847,34.09999847,..
Slovenia,SVN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,61.79999924,61.18999863,61.16999817,61.61000061,..
Slovenia,SVN,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,28.70999908,32.22000122,30.04000092,28.87999916,..
Slovenia,SVN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,14.18999958,14.57999992,15.19999981,13.67000008,..
Slovenia,SVN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8,6.559999943,5.110000134,4.449999809,5.170000076
Solomon Islands,SLB,"School enrollment, primary (% net)",SE.PRM.NENR,72.40265,69.52108,67.47257,..,..
Solomon Islands,SLB,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Solomon Islands,SLB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Solomon Islands,SLB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.255,32.877,32.439,..,..
Solomon Islands,SLB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.452,4.434,4.403,..,..
Solomon Islands,SLB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,10.63000011,11.05000019,11.63000011,12.13000011,..
Solomon Islands,SLB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,49.88999939,50.20000076,50.45999908,50.61000061,..
Solomon Islands,SLB,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Solomon Islands,SLB,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,65.84999847,64.87000275,63.77999878,62.90999985,..
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.660000026,0.639999986,0.620000005,0.600000024,0.790000021
Somalia,SOM,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
Somalia,SOM,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Somalia,SOM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Somalia,SOM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,42.096,41.919,41.753,..,..
Somalia,SOM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.265,6.168,6.072,..,..
Somalia,SOM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,2.49000001,2.460000038,2.440000057,2.410000086,..
Somalia,SOM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,16.69000053,16.84000015,17.06999969,17.30999947,..
Somalia,SOM,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Somalia,SOM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,91.76999664,91.76999664,91.73000336,91.66999817,..
Somalia,SOM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.17000008,13.02000046,12.89000034,12.78999996,13.10000038
South Africa,ZAF,"School enrollment, primary (% net)",SE.PRM.NENR,..,87.01258,..,..,..
South Africa,ZAF,"School enrollment, secondary (% net)",SE.SEC.NENR,..,71.92661,..,..,..
South Africa,ZAF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,20.9184494,22.36602974,23.80195999,..,..
South Africa,ZAF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.314,20.908,20.51,..,..
South Africa,ZAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.457,2.43,2.405,..,..
South Africa,ZAF,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,23.32999992,23.34000015,23.12999916,22.30999947,..
South Africa,ZAF,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,71.09999847,71.37999725,71.70999908,72.41000366,..
South Africa,ZAF,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,14.93000031,15.68999958,15.75,15.22000027,..
South Africa,ZAF,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,15.11999989,15.47000027,15.56999969,16.34000015,..
South Africa,ZAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,26.54000092,27.04000092,26.90999985,28.46999931,28.73999977
South Sudan,SSD,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
South Sudan,SSD,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
South Sudan,SSD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
South Sudan,SSD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.738,35.37,35.01,..,..
South Sudan,SSD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.855,4.775,4.696,..,..
South Sudan,SSD,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,16.45999908,16.07999992,16.32999992,16.38999939,..
South Sudan,SSD,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,21.70000076,22.27000046,22.82999992,23.22999954,..
South Sudan,SSD,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
South Sudan,SSD,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,91.66000366,92.01000214,92.15000153,91.56999969,..
South Sudan,SSD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.36999989,12.22999954,12.10000038,12.01000023,12.65999985
Spain,ESP,"School enrollment, primary (% net)",SE.PRM.NENR,98.78967,97.27171,..,..,..
Spain,ESP,"School enrollment, secondary (% net)",SE.SEC.NENR,94.94198,96.87779,..,..,..
Spain,ESP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,86.51608276,88.85301208,91.11257172,..,..
Spain,ESP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.8,8.4,7.9,..,..
Spain,ESP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.34,1.31,1.26,..,..
Spain,ESP,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.61000061,20.05999947,20.32999992,20.43000031,..
Spain,ESP,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,76.16999817,75.58999634,75.45999908,75.54000092,..
Spain,ESP,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,29.79000092,30.42000008,29.17000008,29.96999931,..
Spain,ESP,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,16.94000053,16.48999977,15.97000027,15.68000031,..
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.63999939,17.21999931,15.26000023,14.10000038,15.67000008
Sri Lanka,LKA,"School enrollment, primary (% net)",SE.PRM.NENR,98.90304,99.09921,99.10711,..,..
Sri Lanka,LKA,"School enrollment, secondary (% net)",SE.SEC.NENR,..,89.04229,91.03783,..,..
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,18.83810997,18.9611702,19.63023949,21.12770081,..
Sri Lanka,LKA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.364,16.106,15.831,..,..
Sri Lanka,LKA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.211,2.206,2.199,..,..
Sri Lanka,LKA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,26.38999939,28.40999985,27.94000053,27.87000084,..
Sri Lanka,LKA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,46.50999832,45.52000046,46.56000137,47.15000153,..
Sri Lanka,LKA,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,19.79999924,21.27000046,22.93000031,..,..
Sri Lanka,LKA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,42.18000031,42.33000183,42.20000076,41.72000122,..
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.239999771,4.050000191,4.320000172,4.269999981,4.840000153
St. Kitts and Nevis,KNA,"School enrollment, primary (% net)",SE.PRM.NENR,93.7852,..,..,..,..
St. Kitts and Nevis,KNA,"School enrollment, secondary (% net)",SE.SEC.NENR,98.00256,..,..,..,..
St. Kitts and Nevis,KNA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
St. Kitts and Nevis,KNA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..
St. Kitts and Nevis,KNA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..
St. Kitts and Nevis,KNA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
St. Lucia,LCA,"School enrollment, primary (% net)",SE.PRM.NENR,94.85034,94.86626,95.39814,..,..
St. Lucia,LCA,"School enrollment, secondary (% net)",SE.SEC.NENR,78.60232,80.81903,81.31252,..,..
St. Lucia,LCA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,18.93825912,19.87520981,14.06653023,15.37464046,..
St. Lucia,LCA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.271,12.143,12,..,..
St. Lucia,LCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.461,1.448,1.436,..,..
St. Lucia,LCA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,16.60000038,16.34000015,14.81999969,14.68999958,..
St. Lucia,LCA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,72.55999756,73.30999756,73.83000183,75.33999634,..
St. Lucia,LCA,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,9.390000343,8.659999847,8.010000229,..
St. Lucia,LCA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,27.28000069,26.84000015,26.59000015,28.62999916,..
St. Lucia,LCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.90999985,19.10000038,19.29000092,15.59000015,17.12999916
St. Martin (French part),MAF,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
St. Martin (French part),MAF,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
St. Martin (French part),MAF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
St. Martin (French part),MAF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.2,14.9,14.7,..,..
St. Martin (French part),MAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.81,1.81,1.81,..,..
St. Martin (French part),MAF,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
St. Martin (French part),MAF,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
St. Martin (French part),MAF,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
St. Martin (French part),MAF,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..
St. Martin (French part),MAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"School enrollment, primary (% net)",SE.PRM.NENR,93.21147,93.58439,..,..,..
St. Vincent and the Grenadines,VCT,"School enrollment, secondary (% net)",SE.SEC.NENR,89.72899,90.47261,89.47196,..,..
St. Vincent and the Grenadines,VCT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.58,14.403,14.24,..,..
St. Vincent and the Grenadines,VCT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.931,1.911,1.891,..,..
St. Vincent and the Grenadines,VCT,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.97999954,19.98999977,19.95999908,19.87999916,..
St. Vincent and the Grenadines,VCT,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,69.18000031,69.43000031,69.72000122,70.04000092,..
St. Vincent and the Grenadines,VCT,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,25.95000076,26.04000092,26.05999947,26.21999931,..
St. Vincent and the Grenadines,VCT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.05999947,18.88999939,18.72999954,18.62000084,20.27000046
Sudan,SDN,"School enrollment, primary (% net)",SE.PRM.NENR,59.17542,60.00534,..,..,..
Sudan,SDN,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Sudan,SDN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Sudan,SDN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.923,32.542,32.177,..,..
Sudan,SDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.532,4.469,4.407,..,..
Sudan,SDN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,17.40999985,17.68000031,17.22999954,16.81999969,..
Sudan,SDN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,42.22000122,42.81000137,43.83000183,44.81000137,..
Sudan,SDN,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Sudan,SDN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,54.84999847,54.27000046,54.27000046,54.34999847,..
Sudan,SDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.19000053,17.02000046,16.87000084,16.76000023,17.70999908
Suriname,SUR,"School enrollment, primary (% net)",SE.PRM.NENR,89.14081,86.07316,86.02531,..,..
Suriname,SUR,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Suriname,SUR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.042,18.791,18.542,..,..
Suriname,SUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.469,2.443,2.418,..,..
Suriname,SUR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.45000076,24.43000031,24.48999977,24.32999992,..
Suriname,SUR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,67.30999756,67.43000031,67.48999786,67.58999634,..
Suriname,SUR,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,34.38999939,..,..,..,..
Suriname,SUR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,14.57999992,14.52000046,14.44999981,14.55000019,..
Suriname,SUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.170000076,7.079999924,7,6.940000057,8.649999619
Sweden,SWE,"School enrollment, primary (% net)",SE.PRM.NENR,99.34822,99.18177,..,..,..
Sweden,SWE,"School enrollment, secondary (% net)",SE.SEC.NENR,99.06336,..,..,..,..
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,63.54801941,66.9882431,72.46116638,..,..
Sweden,SWE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.8,11.5,11.4,..,..
Sweden,SWE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.85,1.78,1.76,..,..
Sweden,SWE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.20000076,18.15999985,18.18000031,18.42000008,..
Sweden,SWE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,79.91999817,80.01000214,80.08999634,79.88999939,..
Sweden,SWE,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,45.90999985,46.84000015,46.45000076,47.61999893,..
Sweden,SWE,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,9.989999771,9.859999657,9.720000267,9.840000153,..
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.989999771,6.71999979,6.369999886,6.829999924,8.449999809
Switzerland,CHE,"School enrollment, primary (% net)",SE.PRM.NENR,93.53763,93.19583,..,..,..
Switzerland,CHE,"School enrollment, secondary (% net)",SE.SEC.NENR,85.82816,85.32946,..,..,..
Switzerland,CHE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,58.04695129,59.56298828,61.37744904,..,..
Switzerland,CHE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.5,10.3,10,..,..
Switzerland,CHE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.54,1.52,1.52,..,..
Switzerland,CHE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,20.59000015,20.52000046,20.45999908,20.34000015,..
Switzerland,CHE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,76.05000305,76.37999725,76.51000214,77.06999969,..
Switzerland,CHE,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,43.54999924,44.83000183,44.93000031,45.04000092,..
Switzerland,CHE,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,15.06000042,14.85999966,14.75,14.36999989,..
Switzerland,CHE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.920000076,4.800000191,4.710000038,4.389999866,4.940000057
Syrian Arab Republic,SYR,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
Syrian Arab Republic,SYR,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,40.05115128,..,..,..,..
Syrian Arab Republic,SYR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.525,24.115,23.685,..,..
Syrian Arab Republic,SYR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.889,2.847,2.808,..,..
Syrian Arab Republic,SYR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.55999947,22.42000008,22.81999969,23.19000053,..
Syrian Arab Republic,SYR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,65.69999695,66.36000061,66.52999878,66.69000244,..
Syrian Arab Republic,SYR,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Syrian Arab Republic,SYR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,41.04999924,40.86000061,40.20999908,39.54999924,..
Syrian Arab Republic,SYR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.43999958,8.329999924,8.229999542,8.159999847,9.029999733
Tajikistan,TJK,"School enrollment, primary (% net)",SE.PRM.NENR,96.59387,98.28703,..,..,..
Tajikistan,TJK,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,29.1661396,31.25655937,..,..,..
Tajikistan,TJK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.822,31.364,30.761,..,..
Tajikistan,TJK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.618,3.606,3.585,..,..
Tajikistan,TJK,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,15.52999973,15.43999958,15.5,15.78999996,..
Tajikistan,TJK,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,36.72000122,37.88999939,38.74000168,39.49000168,..
Tajikistan,TJK,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Tajikistan,TJK,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,33.75,32.25999832,30.64999962,28.93000031,..
Tajikistan,TJK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.900000095,6.809999943,6.71999979,6.659999847,7.5
Tanzania,TZA,"School enrollment, primary (% net)",SE.PRM.NENR,83.50466,83.58042,81.32921,..,..
Tanzania,TZA,"School enrollment, secondary (% net)",SE.SEC.NENR,23.93899,24.55251,26.54777,..,..
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,3.092499971,..
Tanzania,TZA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.461,37.075,36.7,..,..
Tanzania,TZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.015,4.953,4.892,..,..
Tanzania,TZA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,6.340000153,6.380000114,6.429999828,6.46999979,..
Tanzania,TZA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,26.79999924,27.38999939,27.89999962,28.44000053,..
Tanzania,TZA,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Tanzania,TZA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,85.66000366,85.09999847,84.26000214,83.68000031,..
Tanzania,TZA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.079999924,2.029999971,1.99000001,1.960000038,2.160000086
Thailand,THA,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
Thailand,THA,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,49.28681183,..,..,..,..
Thailand,THA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.676,10.513,10.344,..,..
Thailand,THA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.537,1.532,1.525,..,..
Thailand,THA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,23.68000031,22.85000038,22.80999947,22.84000015,..
Thailand,THA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,45.15999985,45.70000076,45.06000137,45.72999954,..
Thailand,THA,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,17.19000053,16.82999992,16.82999992,17.21999931,..
Thailand,THA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,50.93999863,50.59999847,51.47000122,50.27999878,..
Thailand,THA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.689999998,0.829999983,0.769999981,0.720000029,1.019999981
Timor-Leste,TLS,"School enrollment, primary (% net)",SE.PRM.NENR,92.10669,93.70257,92.30953,..,..
Timor-Leste,TLS,"School enrollment, secondary (% net)",SE.SEC.NENR,57.17904,60.61502,62.73563,..,..
Timor-Leste,TLS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Timor-Leste,TLS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,29.399,29.453,29.424,..,..
